sample_index,sessionId,chargerId,scenario,ensemble_score,health_status,top_1_feature,top_1_zscore,top_2_feature,top_2_zscore,top_3_feature,top_3_zscore,top_1_feature_label,top_2_feature_label,top_3_feature_label
92105,S000569,CSIPV-EUSY-014,mixed_anomaly,0.8872471682028881,Warning,pmc_temp_gap_roll_mean_6,11.701016016820425,pmc_temp_gap,9.156429817552484,pmc_boardTemp_std,6.63007300684833,60-s average module temperature imbalance,Module temperature imbalance,pmc_boardTemp_std
91325,S000563,CSIPV-EUSY-006,thermal_drift,0.8870125419525349,Warning,pmc_temp_gap_roll_mean_6,11.907508343106496,temperature_to_ambient_delta,9.562575611165732,pmc_temp_gap,8.7887368311213,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
94254,S000584,CSIPV-EUSY-026,thermal_drift,0.8866176473047201,Warning,pmc_temp_gap_roll_mean_6,9.929723785711762,temperature_to_ambient_delta,8.250269797598609,pmc_temp_gap,7.384872953419283,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
97845,S000608,CSIPV-EUSY-037,efficiency_decline,0.8863877336255827,Warning,pmc_temp_gap_roll_mean_6,6.654892800289931,pmc_powerW_gap_roll_mean_6,6.133056922967383,pmc_voltage_std,5.496930968547749,60-s average module temperature imbalance,60-s average module power imbalance,Variation in module voltage
97891,S000608,CSIPV-EUSY-037,efficiency_decline,0.8862650347996699,Warning,pmc_temp_gap_roll_mean_6,9.755050289754935,pmc_temp_gap,7.444547716790901,efficiency_roll_mean_6,5.082686842316186,60-s average module temperature imbalance,Module temperature imbalance,60-s average charging efficiency
97712,S000607,CSIPV-EUSY-030,mixed_anomaly,0.885919511180395,Warning,voltage_roll_std_6,7.542046839304244,pmc_boardTemp_std,6.685458153886637,voltage_slope_6,6.488156491217541,60-s voltage instability,pmc_boardTemp_std,Voltage change rate
94272,S000584,CSIPV-EUSY-026,thermal_drift,0.8857969757631707,Warning,pmc_temp_gap_roll_mean_6,11.112829754924995,temperature_to_ambient_delta,9.573922962206158,pmc_temp_gap,9.223940660962802,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
87698,S000541,CSIPV-EUSY-039,efficiency_decline,0.8854778090130735,Warning,efficiency_roll_std_6,9.295987276719188,pmc_temp_gap_roll_std_6,5.223785977228829,pmc_temp_gap,4.6536976722394465,Variation in charging efficiency,Variation in module temperature imbalance,Module temperature imbalance
98406,S000612,CSIPV-EUSY-030,thermal_drift,0.8853314472375624,Warning,pmc_temp_gap_roll_mean_6,13.637343674948008,pmc_temp_gap,11.36379328691478,temperature_to_ambient_delta,11.152738182641672,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
97718,S000607,CSIPV-EUSY-030,mixed_anomaly,0.8852665486713517,Warning,pmc_powerW_gap_roll_mean_6,5.671614669580194,pmc_temp_gap_roll_mean_6,5.644743958592528,pmc_current_gap_roll_mean_6,5.6116729976203334,60-s average module power imbalance,60-s average module temperature imbalance,60-s average module current imbalance
92130,S000569,CSIPV-EUSY-014,mixed_anomaly,0.8852182116651074,Warning,pmc_temp_gap_roll_mean_6,14.117530753402256,pmc_temp_gap,12.026243437878504,pmc_voltage_gap,8.538897410774215,60-s average module temperature imbalance,Module temperature imbalance,Module voltage imbalance
92096,S000569,CSIPV-EUSY-014,mixed_anomaly,0.8850622522762722,Warning,pmc_temp_gap,10.421655356108316,pmc_temp_gap_roll_mean_6,9.589354721027942,pmc_current_gap_roll_mean_6,7.347511334787937,Module temperature imbalance,60-s average module temperature imbalance,60-s average module current imbalance
86424,S000532,CSIPV-EUSY-034,thermal_drift,0.8849739618840573,Warning,pmc_temp_gap_roll_mean_6,10.154039938115877,temperature_to_ambient_delta,9.129842845813263,pmc_temp_gap,8.246841757675995,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
87724,S000541,CSIPV-EUSY-039,efficiency_decline,0.8847386314879973,Warning,pmc_temp_gap_roll_mean_6,8.217580251646678,pmc_powerW_gap_roll_mean_6,5.03722060358113,efficiency,4.802676959214806,60-s average module temperature imbalance,60-s average module power imbalance,Charging efficiency
97752,S000607,CSIPV-EUSY-030,mixed_anomaly,0.8846538930048428,Warning,pmc_temp_gap_roll_mean_6,8.594257110274663,pmc_temp_gap,6.915913701872624,voltage_roll_std_6,6.760436092278475,60-s average module temperature imbalance,Module temperature imbalance,60-s voltage instability
92601,S000573,CSIPV-EUSY-008,mixed_anomaly,0.8844842006486513,Warning,pmc_temp_gap_roll_mean_6,8.390141294137662,pmc_current_gap_roll_mean_6,7.677872737999317,pmc_current_std,6.456109631450039,60-s average module temperature imbalance,60-s average module current imbalance,Variation in module current
92110,S000569,CSIPV-EUSY-014,mixed_anomaly,0.8844519210738875,Warning,pmc_temp_gap_roll_mean_6,11.01658109388756,pmc_temp_gap,8.578368220851655,pmc_current_gap_roll_mean_6,7.071148397849859,60-s average module temperature imbalance,Module temperature imbalance,60-s average module current imbalance
91316,S000563,CSIPV-EUSY-006,thermal_drift,0.8841673943649956,Warning,pmc_temp_gap_roll_mean_6,10.60887757498002,pmc_temp_gap,9.234790617939458,temperature_to_ambient_delta,8.589156902995118,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
94265,S000584,CSIPV-EUSY-026,thermal_drift,0.8840676518456414,Warning,pmc_temp_gap_roll_mean_6,11.461252548447337,temperature_to_ambient_delta,8.941231470411585,pmc_temp_gap,8.71700655999784,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
92525,S000572,CSIPV-EUSY-022,thermal_drift,0.8838013684077982,Warning,pmc_temp_gap_roll_mean_6,9.8934159917676,pmc_temp_gap,7.612119274541506,temperature_to_ambient_delta,7.291878662427478,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
91319,S000563,CSIPV-EUSY-006,thermal_drift,0.8837228310989664,Warning,pmc_temp_gap_roll_mean_6,11.02252236926024,temperature_to_ambient_delta,8.952578821452011,pmc_temp_gap,8.543407248371311,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
97892,S000608,CSIPV-EUSY-037,efficiency_decline,0.8836071696693442,Warning,pmc_temp_gap_roll_mean_6,9.525453003686216,pmc_temp_gap,8.070228569111508,efficiency_roll_mean_6,5.04608233386492,60-s average module temperature imbalance,Module temperature imbalance,60-s average charging efficiency
94259,S000584,CSIPV-EUSY-026,thermal_drift,0.8830317073758096,Warning,pmc_temp_gap_roll_mean_6,10.238009963383101,temperature_to_ambient_delta,8.192306301743459,pmc_temp_gap,8.007539928801929,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
87056,S000536,CSIPV-EUSY-013,efficiency_decline,0.8830293868879782,Warning,pmc_temp_gap_roll_mean_6,6.792862417277749,pmc_powerW_gap_roll_mean_6,5.824045783966747,pmc_temp_gap,5.602466132309423,60-s average module temperature imbalance,60-s average module power imbalance,Module temperature imbalance
86410,S000532,CSIPV-EUSY-034,thermal_drift,0.8828684516418496,Warning,pmc_temp_gap_roll_mean_6,8.63426169778405,temperature_to_ambient_delta,7.542133755643362,pmc_temp_gap,7.09493799198748,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
97848,S000608,CSIPV-EUSY-037,efficiency_decline,0.8826735848110998,Warning,pmc_temp_gap_roll_mean_6,6.241115977668096,pmc_voltage_gap,5.175912861474336,pmc_temp_gap,5.1564123454912645,60-s average module temperature imbalance,Module voltage imbalance,Module temperature imbalance
94267,S000584,CSIPV-EUSY-026,thermal_drift,0.8826407112145127,Warning,pmc_temp_gap_roll_mean_6,11.265850602856935,temperature_to_ambient_delta,9.005021984368575,pmc_temp_gap,8.584998750115167,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
91320,S000563,CSIPV-EUSY-006,thermal_drift,0.8819171659665678,Warning,pmc_temp_gap_roll_mean_6,11.389429130608704,temperature_to_ambient_delta,9.067892442835802,pmc_temp_gap,8.671195630540838,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
87044,S000536,CSIPV-EUSY-013,efficiency_decline,0.8815657247194291,Warning,efficiency_roll_std_6,9.367850165397229,pmc_temp_gap_roll_std_6,7.699555741667215,efficiency_slope_6,5.45212252558526,Variation in charging efficiency,Variation in module temperature imbalance,efficiency_slope_6
96329,S000598,CSIPV-EUSY-018,mixed_anomaly,0.8814569372320384,Warning,voltage_roll_std_6,10.495747870488078,efficiency_roll_std_6,7.286877853839233,voltage_slope_6,6.338887600952611,60-s voltage instability,Variation in charging efficiency,Voltage change rate
92097,S000569,CSIPV-EUSY-014,mixed_anomaly,0.8812525974020502,Warning,pmc_temp_gap_roll_mean_6,10.13251931843261,pmc_temp_gap,8.51447402976689,pmc_current_gap_roll_mean_6,7.944831447665078,60-s average module temperature imbalance,Module temperature imbalance,60-s average module current imbalance
96341,S000598,CSIPV-EUSY-018,mixed_anomaly,0.8809268217417288,Warning,current_error_ratio,8.199535417996572,pmc_temp_gap_roll_mean_6,6.454737834401385,pmc_powerW_gap_roll_mean_6,5.126336956739416,Relative current tracking error,60-s average module temperature imbalance,60-s average module power imbalance
97841,S000608,CSIPV-EUSY-037,efficiency_decline,0.8806229499217489,Warning,pmc_powerW_gap_roll_std_6,7.078620504720237,pmc_temp_gap_roll_mean_6,6.670208087917288,pmc_temp_gap,5.898428847617146,Variation in module power imbalance,60-s average module temperature imbalance,Module temperature imbalance
98347,S000612,CSIPV-EUSY-030,thermal_drift,0.880457135899018,Warning,pmc_temp_gap_roll_mean_6,8.96208807001443,pmc_temp_gap,7.385475728806875,temperature_to_ambient_delta,6.813756492913304,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
94250,S000584,CSIPV-EUSY-026,thermal_drift,0.8802923603187942,Warning,pmc_temp_gap_roll_mean_6,9.11893773985321,pmc_temp_gap,8.089517381514456,temperature_to_ambient_delta,7.66296770996574,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
97842,S000608,CSIPV-EUSY-037,efficiency_decline,0.8801521471999421,Warning,pmc_temp_gap_roll_mean_6,6.509133511146823,pmc_powerW_gap_roll_std_6,6.30607158138492,pmc_powerW_gap_roll_mean_6,6.0119474098264565,60-s average module temperature imbalance,Variation in module power imbalance,60-s average module power imbalance
86409,S000532,CSIPV-EUSY-034,thermal_drift,0.880107056033826,Warning,pmc_temp_gap_roll_mean_6,8.481372878193719,pmc_temp_gap,8.077461873762614,temperature_to_ambient_delta,7.534159941398739,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
92523,S000572,CSIPV-EUSY-022,thermal_drift,0.880065644201686,Warning,pmc_temp_gap_roll_mean_6,9.47620643226377,temperature_to_ambient_delta,7.62831228651795,pmc_temp_gap,6.928571985012059,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
96155,S000597,CSIPV-EUSY-018,efficiency_decline,0.8800584823242957,Warning,pmc_powerW_std,9.370789735317533,pmc_temp_gap_roll_mean_6,9.068502913356232,pmc_powerW_gap,8.507775219928545,pmc_powerW_std,60-s average module temperature imbalance,pmc_powerW_gap
92115,S000569,CSIPV-EUSY-014,mixed_anomaly,0.8798232213009195,Warning,pmc_temp_gap_roll_mean_6,12.133540863951612,pmc_temp_gap,9.609114133634158,voltage_roll_std_6,7.531568114564189,60-s average module temperature imbalance,Module temperature imbalance,60-s voltage instability
92739,S000574,CSIPV-EUSY-039,current_instability,0.8797780352743387,Warning,current_error,7.308496571032222,current_error_abs,6.014358563182477,pmc_current_gap_roll_mean_6,5.6347285225460135,Current tracking error,current_error_abs,60-s average module current imbalance
92119,S000569,CSIPV-EUSY-014,mixed_anomaly,0.8793867696691856,Warning,pmc_temp_gap,13.316785542713205,pmc_temp_gap_roll_mean_6,13.250104548990814,pmc_powerW_std,6.684035797558556,Module temperature imbalance,60-s average module temperature imbalance,pmc_powerW_std
86420,S000532,CSIPV-EUSY-034,thermal_drift,0.8785975385906462,Warning,pmc_temp_gap_roll_mean_6,9.167920254592426,temperature_to_ambient_delta,8.286765332025924,pmc_temp_gap,7.880957097407586,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
87059,S000536,CSIPV-EUSY-013,efficiency_decline,0.8785587739894255,Warning,pmc_temp_gap_roll_mean_6,7.338799609856335,pmc_temp_gap,5.008129600143604,pmc_powerW_gap_roll_mean_6,4.433161150986926,60-s average module temperature imbalance,Module temperature imbalance,60-s average module power imbalance
94246,S000584,CSIPV-EUSY-026,thermal_drift,0.878528751179252,Warning,pmc_temp_gap_roll_mean_6,9.135045197530257,pmc_temp_gap,7.924959700701811,temperature_to_ambient_delta,7.691489430148431,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
86422,S000532,CSIPV-EUSY-034,thermal_drift,0.8780830563799296,Warning,pmc_temp_gap_roll_mean_6,9.64124185928269,temperature_to_ambient_delta,8.296885942413333,pmc_temp_gap,7.740510432098626,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
94242,S000584,CSIPV-EUSY-026,thermal_drift,0.8779291406770429,Warning,pmc_temp_gap_roll_mean_6,8.811839817256406,pmc_temp_gap,7.381859076481322,temperature_to_ambient_delta,7.128108785249435,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
92106,S000569,CSIPV-EUSY-014,mixed_anomaly,0.8776803607751882,Warning,pmc_temp_gap_roll_mean_6,11.394050122565233,pmc_temp_gap,7.457808775317929,voltage_roll_std_6,7.455722681273188,60-s average module temperature imbalance,Module temperature imbalance,60-s voltage instability
96182,S000597,CSIPV-EUSY-018,efficiency_decline,0.8774855471960368,Warning,AFEHeatsinkTemp_roll_std_6,12.929509596629273,DCDCHeatsinkTemp_roll_std_6,12.600145790683962,rtTemp_roll_std_6,11.692462633193422,Variation in AFE heatsink temperature,Variation in DC-DC heatsink temperature,rtTemp_roll_std_6
92108,S000569,CSIPV-EUSY-014,mixed_anomaly,0.8766899015430936,Warning,pmc_temp_gap_roll_mean_6,10.96205338880051,pmc_temp_gap,7.767635324540271,temperature_to_ambient_delta,5.955651406126481,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
92529,S000572,CSIPV-EUSY-022,thermal_drift,0.8763883027500703,Warning,pmc_temp_gap_roll_mean_6,9.940550109724201,temperature_to_ambient_delta,8.076072624869902,pmc_temp_gap,8.069023018336324,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
92587,S000573,CSIPV-EUSY-008,mixed_anomaly,0.8760937890315739,Warning,pmc_temp_gap_roll_mean_6,6.770153542519946,pmc_temp_gap,4.055744487748076,voltage_roll_std_6,3.940105632908486,60-s average module temperature imbalance,Module temperature imbalance,60-s voltage instability
98372,S000612,CSIPV-EUSY-030,thermal_drift,0.8758849969240295,Warning,pmc_temp_gap_roll_mean_6,10.297158660426685,temperature_to_ambient_delta,8.886334826188984,pmc_temp_gap,8.014773233453035,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
97851,S000608,CSIPV-EUSY-037,efficiency_decline,0.8756982405453857,Warning,pmc_temp_gap_roll_mean_6,6.381198048121756,pmc_temp_gap,5.820068047230174,pmc_boardTemp_std,4.495898674305585,60-s average module temperature imbalance,Module temperature imbalance,pmc_boardTemp_std
94241,S000584,CSIPV-EUSY-026,thermal_drift,0.875623085443559,Warning,pmc_temp_gap_roll_mean_6,8.383803933740136,temperature_to_ambient_delta,7.058797938353858,pmc_temp_gap,6.864075018539702,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
87054,S000536,CSIPV-EUSY-013,efficiency_decline,0.8755897001981671,Warning,pmc_temp_gap_roll_mean_6,7.1169919959429055,pmc_powerW_gap_roll_mean_6,5.229159213212204,pmc_temp_gap,4.844174694718553,60-s average module temperature imbalance,60-s average module power imbalance,Module temperature imbalance
98388,S000612,CSIPV-EUSY-030,thermal_drift,0.8755764498084481,Warning,pmc_temp_gap_roll_mean_6,12.266625432299666,temperature_to_ambient_delta,10.34247598132259,pmc_temp_gap,9.23840727026501,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
92527,S000572,CSIPV-EUSY-022,thermal_drift,0.8755348480499963,Warning,pmc_temp_gap_roll_mean_6,9.730757074897753,pmc_temp_gap,7.434300535201836,temperature_to_ambient_delta,7.399218469566643,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
92098,S000569,CSIPV-EUSY-014,mixed_anomaly,0.8753155616945649,Warning,pmc_temp_gap_roll_mean_6,10.659840514843463,pmc_current_gap_roll_mean_6,8.364077966708352,pmc_powerW_gap,8.258223113510763,60-s average module temperature imbalance,60-s average module current imbalance,pmc_powerW_gap
92585,S000573,CSIPV-EUSY-008,mixed_anomaly,0.8746028824210906,Warning,pmc_temp_gap_roll_mean_6,5.9488052293321845,voltage_roll_std_6,5.5092263086173405,pmc_temp_gap,4.888780073400367,60-s average module temperature imbalance,60-s voltage instability,Module temperature imbalance
97843,S000608,CSIPV-EUSY-037,efficiency_decline,0.8741335228551559,Warning,pmc_temp_gap_roll_mean_6,6.7523297164019045,pmc_temp_gap,6.457804407302622,pmc_powerW_gap_roll_mean_6,6.34479634020797,60-s average module temperature imbalance,Module temperature imbalance,60-s average module power imbalance
92583,S000573,CSIPV-EUSY-008,mixed_anomaly,0.8739874670843009,Warning,voltage_roll_std_6,6.349370487736553,pmc_temp_gap,5.533749738123924,pmc_temp_gap_roll_mean_6,5.349528586741084,60-s voltage instability,Module temperature imbalance,60-s average module temperature imbalance
94240,S000584,CSIPV-EUSY-026,thermal_drift,0.8734982791122439,Warning,pmc_temp_gap_roll_mean_6,8.04198255729855,pmc_temp_gap,7.683246770277376,temperature_to_ambient_delta,6.923549781358509,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
92574,S000573,CSIPV-EUSY-008,mixed_anomaly,0.8732185711583971,Warning,voltage_roll_std_6,5.572679426347581,pmc_powerW_gap_roll_mean_6,4.774625874710349,pmc_powerW_std,4.758709766738634,60-s voltage instability,60-s average module power imbalance,pmc_powerW_std
98360,S000612,CSIPV-EUSY-030,thermal_drift,0.872733604254638,Warning,pmc_temp_gap_roll_mean_6,9.343649977282173,temperature_to_ambient_delta,8.066565384809005,pmc_temp_gap,7.058168693344362,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
92132,S000569,CSIPV-EUSY-014,mixed_anomaly,0.8722167870672384,Warning,pmc_temp_gap_roll_mean_6,14.214175499464536,pmc_temp_gap,9.591030872006394,pmc_powerW_gap_roll_mean_6,7.141837353502095,60-s average module temperature imbalance,Module temperature imbalance,60-s average module power imbalance
86407,S000532,CSIPV-EUSY-034,thermal_drift,0.8719949569358609,Warning,pmc_temp_gap_roll_mean_6,7.592029969074165,temperature_to_ambient_delta,6.888587672747465,pmc_temp_gap,6.709764519316122,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
98399,S000612,CSIPV-EUSY-030,thermal_drift,0.8714562504582248,Warning,pmc_temp_gap_roll_mean_6,13.44180970101599,temperature_to_ambient_delta,10.612972295313291,pmc_temp_gap,10.350527860372448,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
98409,S000612,CSIPV-EUSY-030,thermal_drift,0.8707261154072234,Warning,pmc_temp_gap_roll_mean_6,13.967810614010693,temperature_to_ambient_delta,10.501032210725302,pmc_temp_gap,8.993680462902615,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
87713,S000541,CSIPV-EUSY-039,efficiency_decline,0.8706784462106967,Warning,pmc_temp_gap_roll_mean_6,6.595876131587965,pmc_current_gap_roll_mean_6,4.863885248386127,efficiency_roll_mean_6,4.031440221032658,60-s average module temperature imbalance,60-s average module current imbalance,60-s average charging efficiency
94239,S000584,CSIPV-EUSY-026,thermal_drift,0.8704698181066752,Warning,pmc_temp_gap_roll_mean_6,7.764458983223532,pmc_temp_gap,7.340267574737468,temperature_to_ambient_delta,7.309053031569744,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
97766,S000607,CSIPV-EUSY-030,mixed_anomaly,0.8702244828517121,Warning,pmc_temp_gap_roll_mean_6,10.764935074769113,current_error_ratio,8.057527239035341,pmc_temp_gap,7.730866025897153,60-s average module temperature imbalance,Relative current tracking error,Module temperature imbalance
87046,S000536,CSIPV-EUSY-013,efficiency_decline,0.8700047192990508,Warning,pmc_voltage_std,6.449142266890795,pmc_powerW_gap_roll_mean_6,6.406404222979661,pmc_powerW_gap,4.828106804722536,Variation in module voltage,60-s average module power imbalance,pmc_powerW_gap
94269,S000584,CSIPV-EUSY-026,thermal_drift,0.8698629364550405,Warning,pmc_temp_gap_roll_mean_6,10.629341967930365,temperature_to_ambient_delta,8.665828193808808,pmc_temp_gap,6.94605247125223,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
92568,S000573,CSIPV-EUSY-008,mixed_anomaly,0.8694183351874932,Warning,voltage_roll_std_6,6.771923531757893,pmc_powerW_std,5.96225337187282,pmc_powerW_gap,5.706790742480107,60-s voltage instability,pmc_powerW_std,pmc_powerW_gap
92594,S000573,CSIPV-EUSY-008,mixed_anomaly,0.8693122791385073,Warning,pmc_temp_gap_roll_mean_6,7.877475243646089,pmc_temp_gap,5.9575008356011745,voltage_roll_std_6,5.263313873256669,60-s average module temperature imbalance,Module temperature imbalance,60-s voltage instability
94224,S000584,CSIPV-EUSY-026,thermal_drift,0.8691857529290412,Warning,pmc_temp_gap_roll_mean_6,6.760647501923656,pmc_temp_gap,6.0895086454838445,temperature_to_ambient_delta,5.779920807581503,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
97895,S000608,CSIPV-EUSY-037,efficiency_decline,0.869065578978901,Warning,pmc_temp_gap_roll_mean_6,10.124861674618932,pmc_temp_gap,6.438515594899675,efficiency,5.541064751655667,60-s average module temperature imbalance,Module temperature imbalance,Charging efficiency
98362,S000612,CSIPV-EUSY-030,thermal_drift,0.8688103014006933,Warning,pmc_temp_gap_roll_mean_6,9.848658383960068,pmc_temp_gap,7.482522566209203,temperature_to_ambient_delta,7.428660245239101,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
87709,S000541,CSIPV-EUSY-039,efficiency_decline,0.8681893916994571,Warning,pmc_temp_gap_roll_mean_6,6.73793862716585,pmc_powerW_gap_roll_mean_6,5.5202544878765325,pmc_temp_gap,5.480705504015818,60-s average module temperature imbalance,60-s average module power imbalance,Module temperature imbalance
98357,S000612,CSIPV-EUSY-030,thermal_drift,0.8678965838205079,Warning,pmc_temp_gap_roll_mean_6,9.052527484020798,pmc_temp_gap,8.520501783642812,temperature_to_ambient_delta,8.269590962883656,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
97832,S000608,CSIPV-EUSY-037,efficiency_decline,0.8677538538446335,Warning,pmc_powerW_gap_roll_std_6,9.777606725485107,pmc_powerW_gap,9.102552139468816,pmc_powerW_std,8.268433825770712,Variation in module power imbalance,pmc_powerW_gap,pmc_powerW_std
92736,S000574,CSIPV-EUSY-039,current_instability,0.8676231155914451,Warning,pmc_current_gap_roll_mean_6,6.5478486544709495,current_error_abs_roll_std_6,5.127338575567548,pmc_current_gap,4.658139670055007,60-s average module current imbalance,current_error_abs_roll_std_6,Module current imbalance
91302,S000563,CSIPV-EUSY-006,thermal_drift,0.8672837594909117,Warning,pmc_temp_gap_roll_mean_6,7.390818776452697,pmc_temp_gap,7.264317875900861,temperature_to_ambient_delta,6.876013581054021,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
86423,S000532,CSIPV-EUSY-034,thermal_drift,0.8666871929487687,Warning,pmc_temp_gap_roll_mean_6,10.11892039924625,temperature_to_ambient_delta,8.491937706243359,pmc_temp_gap,8.4831297096121,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
98404,S000612,CSIPV-EUSY-030,thermal_drift,0.8665945579151528,Warning,pmc_temp_gap_roll_mean_6,12.859828771176472,temperature_to_ambient_delta,10.973634047300889,pmc_temp_gap,10.496399504169737,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
97716,S000607,CSIPV-EUSY-030,mixed_anomaly,0.8665202395372387,Warning,voltage_roll_std_6,5.154871630531311,pmc_temp_gap_roll_mean_6,4.508904135677512,pmc_temp_gap_roll_std_6,4.4192169790662295,60-s voltage instability,60-s average module temperature imbalance,Variation in module temperature imbalance
98386,S000612,CSIPV-EUSY-030,thermal_drift,0.8664469973773115,Warning,pmc_temp_gap_roll_mean_6,12.087595001069543,pmc_temp_gap,10.919547826259397,temperature_to_ambient_delta,10.271938393773995,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
98401,S000612,CSIPV-EUSY-030,thermal_drift,0.866304505800264,Warning,pmc_temp_gap_roll_mean_6,12.992649282841297,temperature_to_ambient_delta,9.849326238808935,pmc_temp_gap,8.513268478991707,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
86411,S000532,CSIPV-EUSY-034,thermal_drift,0.8658006542078664,Warning,pmc_temp_gap_roll_mean_6,9.064145978082932,temperature_to_ambient_delta,7.547347403418694,pmc_temp_gap,6.830922372222136,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
94227,S000584,CSIPV-EUSY-026,thermal_drift,0.8657333729628112,Warning,pmc_temp_gap_roll_mean_6,7.171519701029957,temperature_to_ambient_delta,6.229521256912983,pmc_temp_gap,4.700111377084039,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
91310,S000563,CSIPV-EUSY-006,thermal_drift,0.865449488410764,Warning,pmc_temp_gap_roll_mean_6,8.69737124507608,temperature_to_ambient_delta,7.713570761902775,pmc_temp_gap,7.174504343149637,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
96331,S000598,CSIPV-EUSY-018,mixed_anomaly,0.8654267203921507,Warning,pmc_boardTemp_std,8.539014408101961,pmc_temp_gap,5.874920607501056,pmc_voltage_std,4.8469776134546745,pmc_boardTemp_std,Module temperature imbalance,Variation in module voltage
87063,S000536,CSIPV-EUSY-013,efficiency_decline,0.8652946652470066,Warning,pmc_temp_gap_roll_mean_6,8.813160100672556,pmc_temp_gap,7.924959700701811,efficiency_roll_mean_6,4.5011109258989235,60-s average module temperature imbalance,Module temperature imbalance,60-s average charging efficiency
92582,S000573,CSIPV-EUSY-008,mixed_anomaly,0.8649854334116415,Warning,pmc_temp_gap_roll_mean_6,5.307015460741009,power_vi_error_w_roll_mean_6,4.971013877903761,pmc_current_gap_roll_mean_6,4.4728514111598,60-s average module temperature imbalance,power_vi_error_w_roll_mean_6,60-s average module current imbalance
96333,S000598,CSIPV-EUSY-018,mixed_anomaly,0.8649267165449801,Warning,pmc_powerW_gap_roll_mean_6,6.552605612567174,pmc_temp_gap_roll_mean_6,5.1864735848463885,pmc_temp_gap,4.280579707319932,60-s average module power imbalance,60-s average module temperature imbalance,Module temperature imbalance
98402,S000612,CSIPV-EUSY-030,thermal_drift,0.8648111193237837,Warning,pmc_temp_gap_roll_mean_6,12.943402711418855,temperature_to_ambient_delta,10.601011573946355,pmc_temp_gap,9.937023944484263,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
92094,S000569,CSIPV-EUSY-014,mixed_anomaly,0.8643548416255618,Warning,pmc_temp_gap_roll_mean_6,8.836265060455204,pmc_temp_gap,7.089513013499151,pmc_current_std,6.8299765639851975,60-s average module temperature imbalance,Module temperature imbalance,Variation in module current
86421,S000532,CSIPV-EUSY-034,thermal_drift,0.8637026426547864,Warning,pmc_temp_gap_roll_mean_6,9.37731720439403,temperature_to_ambient_delta,8.218681225783367,pmc_temp_gap,7.651902450122587,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
